AggGroup,scale_factor,FractionalChange_mean,FractionalChange_std,RatioChange_mean ,RatioChange_std,Production_scenario_mean ,Production_scenario_std  ,Production_base_mean ,Production_base_std
gelatinous_zoop,1.4,-0.033433003,0.024301541,0.966566997,0.024301541,490.3918203,239.924361,505.1274336,241.1423447
large_jellyfish,1.4,0.361178362,0.037159771,1.361178362,0.037159771,256.6818894,103.2698381,188.6746153,75.84627863
cepahlopods,1.4,-0.090897648,0.058851245,0.909102352,0.058851245,25.01224008,12.55577289,27.27857146,13.02609029
forage_fish,1.4,-0.062338406,0.037415999,0.937661594,0.037415999,144.097697,63.95335781,152.7771205,65.2790529
juvenile_fish,1.4,-0.120831441,0.064656878,0.879168559,0.064656878,46.30717329,24.25265379,52.46847812,26.53292767
pelagic_fish_planktivore,1.4,-0.087268669,0.06216407,0.912731331,0.06216407,9.598031356,5.989658918,10.31350985,6.069933853
pelagic_fish_piscivore,1.4,-0.048633271,0.027250052,0.951366729,0.027250052,107.6113389,42.26031782,112.6195137,42.73921954
pelagic_fish_apex_predator,1.4,-0.058430664,0.030858596,0.941569336,0.030858596,0.148129215,0.094047102,0.156515651,0.097456555
demersal_fish_piscivore,1.4,-0.016848462,0.012532768,0.983151538,0.012532768,53.72714786,36.81168993,54.43458126,37.09701266
demersal_fish_benthivore,1.4,-0.038013566,0.025155789,0.961986434,0.025155789,17.97651044,6.653045226,18.65539892,6.795824942
benthos_infauna,1.4,0.006615611,0.003149592,1.006615611,0.003149592,109.4793873,4.35E+01,108.7790859,4.33E+01
benthos_filter_feeders,1.4,-0.007235544,0.023915774,0.992764456,0.023915774,41.14576675,2.13E+01,41.43044096,2.13E+01
benthos_detritovores,1.4,0.000359663,0.002989659,1.000359663,0.002989659,14.88564376,8.702309715,14.87467155,8.684445079
benthos_epifauna,1.4,-2.68E-02,2.23E-02,0.973152893,2.23E-02,144.6094968,4.34E+01,148.5500371,4.43E+01
seabirds,1.4,-1.39E-02,8.21E-03,0.986118174,8.21E-03,121.5230323,56.89402181,123.0424215,57.4027364
baleen_whales,1.4,-0.060336785,0.035864202,0.939663215,0.035864202,4.911411682,2.563894305,5.193532375,2.630135162
odontocetes,1.4,-0.037720636,0.032487114,0.962279364,0.032487114,2.742281582,1.370348668,2.854661558,1.430340762
pinnipeds,1.4,-0.031258273,0.017527846,0.968741727,0.017527846,4.840850106,2.566034636,4.979887449,2.605427862
detritus_offal,1.4,-0.008606052,0.00412219,0.991393948,0.00412219,202.7806743,59.47433021,204.4966676,59.82549715
fisheries,1.4,-0.046250076,0.024897569,0.953749924,0.024897569,8.157051412,3.577028642,8.528047162,3.667854936
pelagic_detritus,1.4,-0.002932262,0.002228072,0.997067738,0.002228072,1382.429641,418.716596,1386.121719,419.0048504
benthic_detritus,1.4,0.006615611,0.003149592,1.006615611,0.003149592,250.0629097,39.1666852,248.4481512,39.08110367
NO3,1.45,0,0,0,0,0,0.00E+00,0,0.00E+00
pelagic_NH4,1.45,-0.003499957,0.001755931,0.996500043,0.001755931,3791.133751,4.18E+02,3804.15788,4.17E+02
benthic_NH4,1.45,8.44E-05,0.002103204,1.00008439,0.002103204,1642.714961,3.28E+02,1642.694366,3.28E+02
lg_phytoplankton,1.45,0,0,1,0,7511.602896,1.78E-10,7511.602896,1.78E-10
sm_phytoplankton,1.45,0,0,1,0,1022.827288,9.90E-12,1022.827288,9.90E-12
micro-zooplankton,1.45,-0.001709576,0.001332993,0.998290424,0.001332993,4277.256494,1318.974014,4284.182856,1320.413852
meso-zooplankton,1.45,-0.000611084,0.000626576,0.999388916,0.000626576,2544.553063,853.9564943,2545.927923,853.8679299
macro-zooplankton,1.45,-0.065412504,0.037291929,0.934587496,0.037291929,426.8787338,180.7643045,453.9173248,184.0760253
eupahusiids,1.45,-0.011269468,0.012510191,0.988730532,0.012510191,870.8039885,397.9484082,878.8370347,397.8637248
gelatinous_zoop,1.45,-0.03751128,0.027237806,0.96248872,0.027237806,488.5933196,239.8101569,505.1274336,241.1423447
large_jellyfish,1.45,0.40215361,0.044231795,1.40215361,0.044231795,264.4090612,106.4866216,188.6746153,75.84627863
cepahlopods,1.45,-0.101571979,0.065825355,0.898428021,0.065825355,24.74580235,12.5143349,27.27857146,13.02609029
forage_fish,1.45,-0.06921996,0.041706411,0.93078004,0.041706411,143.1355887,63.83452439,152.7771205,65.2790529
juvenile_fish,1.45,-0.134923044,0.072435118,0.865076956,0.072435118,45.57971896,24.01699932,52.46847812,26.53292767
pelagic_fish_planktivore,1.45,-0.096401966,0.068482955,0.903598034,0.068482955,9.521901993,5.98E+00,10.31350985,6.07E+00
pelagic_fish_piscivore,1.45,-0.053526885,0.029781291,0.946473115,0.029781291,107.10736,4.22E+01,112.6195137,4.27E+01
pelagic_fish_apex_predator,1.45,-0.064723773,0.034326392,0.935276227,0.034326392,0.147229601,0.093701146,0.156515651,0.097456555
demersal_fish_piscivore,1.45,-1.86E-02,1.38E-02,0.981357967,1.38E-02,53.65116856,36.78150773,54.43458126,37.09701266
demersal_fish_benthivore,1.45,-4.25E-02,2.82E-02,0.957546733,2.82E-02,17.89687023,6.63791936,18.65539892,6.795824942
benthos_infauna,1.45,0.007376892,0.003522397,1.007376892,0.003522397,109.5600653,43.53673254,108.7790859,43.27403059
benthos_filter_feeders,1.45,-0.008114624,0.026122098,0.991885376,0.026122098,41.11161913,21.29093003,41.43044096,21.32236977
benthos_detritovores,1.45,0.000385954,0.003351048,1.000385954,0.003351048,14.8867051,8.704309398,14.87467155,8.684445079
benthos_epifauna,1.45,-0.030133119,0.025087091,0.969866881,0.025087091,144.1259297,43.35461102,148.5500371,44.32810488
seabirds,1.45,-0.01541233,0.009156724,0.98458767,0.009156724,121.3557122,56.83785726,123.0424215,57.4027364
baleen_whales,1.45,-0.066539202,0.039405241,0.933460798,0.039405241,4.882087633,2.56E+00,5.193532375,2.63E+00
odontocetes,1.45,-0.041830444,0.036264512,0.958169556,0.036264512,2.7299307,1.364124954,2.854661558,1.430340762
pinnipeds,1.45,-0.034585695,0.019404795,0.965414305,0.019404795,4.826126102,2.562303003,4.979887449,2.605427862
detritus_offal,1.45,-0.009538752,0.004587121,0.990461248,0.004587121,202.5942093,59.43523098,204.4966676,59.82549715
fisheries,1.45,-0.05105872,0.027448434,0.94894128,0.027448434,8.118567275,3.568269512,8.528047162,3.667854936
pelagic_detritus,1.45,-0.003292948,0.002502973,0.996707052,0.002502973,1381.97507,418.6805069,1386.121719,419.0048504
benthic_detritus,1.45,0.007376892,0.003522397,1.007376892,0.003522397,250.2487539,39.17779156,248.4481512,39.08110367
NO3,1.5,0,0,0,0,0,0,0,0
pelagic_NH4,1.5,-0.00385017,0.001937403,0.99614983,0.001937403,3789.830226,418.4534758,3804.15788,417.2685096
benthic_NH4,1.5,8.99E-05,0.002319762,1.00008987,0.002319762,1642.711422,3.28E+02,1642.694366,3.28E+02
lg_phytoplankton,1.5,0,0,1,0,7511.602896,1.78E-10,7511.602896,1.78E-10
sm_phytoplankton,1.5,0,0,1,0,1022.827288,9.90E-12,1022.827288,9.90E-12
micro-zooplankton,1.5,-0.001898372,0.001479823,0.998101628,0.001479823,4276.490994,1318.815257,4284.182856,1320.413852
meso-zooplankton,1.5,-0.000678479,0.000695581,0.999321521,0.000695581,2544.40164,853.9669614,2545.927923,853.8679299
macro-zooplankton,1.5,-0.071224865,0.040724878,0.928775135,0.040724878,424.4486382,180.5244408,453.9173248,184.0760253
eupahusiids,1.5,-0.012519983,0.013898724,0.987480017,0.013898724,869.912726,397.9665603,878.8370347,397.8637248
gelatinous_zoop,1.5,-0.041571702,0.030172843,0.958428298,0.030172843,486.8034868,2.40E+02,505.1274336,2.41E+02
large_jellyfish,1.5,0.442359823,0.05139933,1.442359823,0.05139933,271.9875113,1.10E+02,188.6746153,7.58E+01
cepahlopods,1.5,-0.1121111,0.072713952,0.8878889,0.072713952,24.48264937,1.25E+01,27.27857146,1.30E+01
forage_fish,1.5,-7.60E-02,4.59E-02,0.92403177,4.59E-02,142.1912072,63.7208957,152.7771205,65.2790529
juvenile_fish,1.5,-1.49E-01,8.02E-02,0.851141665,8.02E-02,44.85865348,23.79254261,52.46847812,26.53292767
pelagic_fish_planktivore,1.5,-0.10527194,0.074584049,0.89472806,0.074584049,9.447664797,5.976133148,10.31350985,6.069933853
pelagic_fish_piscivore,1.5,-0.058252996,0.032237094,0.941747004,0.032237094,106.6201083,42.17979379,112.6195137,42.73921954
pelagic_fish_apex_predator,1.5,-0.070870442,0.037738438,0.929129558,0.037738438,0.146352094,0.093367787,0.156515651,0.097456555
demersal_fish_piscivore,1.5,-0.020377754,0.015123955,0.979622246,0.015123955,53.57733376,36.75210297,54.43458126,37.09701266
demersal_fish_benthivore,1.5,-0.046850942,0.031251402,0.953149058,0.031251402,17.81798236,6.623450626,18.65539892,6.795824942
benthos_infauna,1.5,0.008125501,0.003888497,1.008125501,0.003888497,109.6394308,43.56385194,108.7790859,43.27403059
benthos_filter_feeders,1.5,-0.008998288,0.028382219,0.991001712,0.028382219,41.0772578,21.28957991,41.43044096,21.32236977
benthos_detritovores,1.5,0.000408563,0.003709539,1.000408563,0.003709539,14.8877068,8.706265927,14.87467155,8.684445079
benthos_epifauna,1.5,-0.033408275,0.027823992,0.966591725,0.027823992,143.6439079,43.26658408,148.5500371,44.32810488
seabirds,1.5,-0.01690034,0.010080187,0.98309966,0.010080187,121.1932647,56.78423867,123.0424215,57.4027364
baleen_whales,1.5,-0.072555524,0.042880373,0.927444476,0.042880373,4.853613604,2.550611381,5.193532375,2.630135162
odontocetes,1.5,-0.045859396,0.039991528,0.954140604,0.039991528,2.717797553,1.358064599,2.854661558,1.430340762
pinnipeds,1.5,-0.037821635,0.021237758,0.962178365,0.021237758,4.811816047,2.558703613,4.979887449,2.605427862
detritus_offal,1.5,-0.010438553,0.005033042,0.989561447,0.005033042,202.4141126,59.39723856,204.4966676,59.82549715
fisheries,1.5,-0.055727278,0.029940901,0.944272722,0.029940901,8.08118181,3.559750237,8.528047162,3.667854936
pelagic_detritus,1.5,-0.003652473,0.002777278,0.996347527,0.002777278,1381.521891,418.6444234,1386.121719,419.0048504
benthic_detritus,1.5,0.008125501,0.003888497,1.008125501,0.003888497,250.4315466,39.18921738,248.4481512,39.08110367
NO3,1.55,0,0,0,0,0,0,0,0
pelagic_NH4,1.55,-0.004194198,0.002117741,0.995805802,0.002117741,3788.549692,418.5623848,3804.15788,417.2685096
benthic_NH4,1.55,9.60E-05,0.002534825,1.000096006,0.002534825,1642.708865,3.28E+02,1642.694366,3.28E+02
lg_phytoplankton,1.55,0,0,1,0,7511.602896,1.78E-10,7511.602896,1.78E-10
sm_phytoplankton,1.55,0,0,1,0,1022.827288,9.90E-12,1022.827288,9.90E-12
micro-zooplankton,1.55,-0.002086949,0.001626393,0.997913051,0.001626393,4275.726256,1.32E+03,4284.182856,1.32E+03
meso-zooplankton,1.55,-0.00074581,0.000764546,0.99925419,0.000764546,2544.250368,853.9774702,2545.927923,853.8679299
macro-zooplankton,1.55,-7.68E-02,4.40E-02,0.923246859,4.40E-02,422.1395448,180.3241027,453.9173248,184.0760253
eupahusiids,1.55,-1.38E-02,0.015286982,0.986229764,0.015286982,869.0216468,397.9864223,878.8370347,397.8637248
gelatinous_zoop,1.55,-0.045615053,0.033107287,0.954384947,0.033107287,485.0218077,239.6092426,505.1274336,241.1423447
large_jellyfish,1.55,0.481723301,0.058539467,1.481723301,0.058539467,279.4147342,112.7923246,188.6746153,75.84627863
cepahlopods,1.55,-0.122511831,0.079499058,0.877488169,0.079499058,24.22274226,1.24E+01,27.27857146,1.30E+01
forage_fish,1.55,-0.082589538,0.050160433,0.917410462,0.050160433,141.264656,6.36E+01,152.7771205,6.53E+01
juvenile_fish,1.55,-0.162645313,0.087852461,0.837354687,0.087852461,44.14430211,2.36E+01,52.46847812,2.65E+01
pelagic_fish_planktivore,1.55,-0.113901317,0.080633287,0.886098683,0.080633287,9.375386604,5.970209315,10.31350985,6.069933853
pelagic_fish_piscivore,1.55,-0.062827541,0.034689811,0.937172459,0.034689811,106.1489341,42.14400489,112.6195137,42.73921954
pelagic_fish_apex_predator,1.55,-0.076880092,0.04114673,0.923119908,0.04114673,0.145496895,0.093052571,0.156515651,0.097456555
demersal_fish_piscivore,1.55,-0.022059721,0.016385101,0.977940279,0.016385101,53.5057115,36.72355058,54.43458126,37.09701266
demersal_fish_benthivore,1.55,-0.051204591,0.034285897,0.948795409,0.034285897,17.7398768,6.609691605,18.65539892,6.795824942
benthos_infauna,1.55,0.008861772,0.004252604,1.008861772,0.004252604,109.7174787,43.59065871,108.7790859,43.27403059
benthos_filter_feeders,1.55,-0.009885961,0.030683521,0.990114039,0.030683521,41.04271687,21.28872146,41.43044096,21.32236977
benthos_detritovores,1.55,0.000427815,0.004065843,1.000427815,0.004065843,14.88865558,8.708187129,14.87467155,8.684445079
benthos_epifauna,1.55,-0.036671658,0.030560114,0.963328342,0.030560114,143.1635402,43.18300656,148.5500371,44.32810488
seabirds,1.55,-0.018346915,0.01099474,0.981653085,0.01099474,121.0356198,56.73244838,123.0424215,57.4027364
baleen_whales,1.55,-0.078409731,0.046363652,0.921590269,0.046363652,4.8259678,2.544673125,5.193532375,2.630135162
odontocetes,1.55,-0.049815864,0.043678235,0.950184136,0.043678235,2.70587775,1.352214948,2.854661558,1.430340762
pinnipeds,1.55,-0.040972997,0.023058267,0.959027003,0.023058267,4.797874924,2.555194852,4.979887449,2.605427862
detritus_offal,1.55,-0.011305747,0.005468158,0.988694253,0.005468158,202.2405045,59.3608869,204.4966676,59.82549715
fisheries,1.55,-0.060265778,0.032435253,0.939734222,0.032435253,8.044926665,3.551856757,8.528047162,3.667854936
pelagic_detritus,1.55,-0.004010868,0.003050923,0.995989132,0.003050923,1381.070011,418.6082844,1386.121719,419.0048504
benthic_detritus,1.55,0.008861772,0.004252604,1.008861772,0.004252604,250.6113563,3.92E+01,248.4481512,3.91E+01
NO3,1.6,0,0,0,0,0,0.00E+00,0,0.00E+00
pelagic_NH4,1.6,-0.004534159,0.002296948,0.995465841,0.002296948,3787.28434,418.671329,3804.15788,417.2685096
benthic_NH4,1.6,1.02E-04,2.75E-03,1.000102482,2.75E-03,1642.706886,327.5271967,1642.694366,328.398786
lg_phytoplankton,1.6,0.00E+00,0,1,0,7511.602896,1.78E-10,7511.602896,1.78E-10
sm_phytoplankton,1.6,0,0,1,0,1022.827288,9.90E-12,1022.827288,9.90E-12
micro-zooplankton,1.6,-0.00227532,0.001772701,0.99772468,0.001772701,4274.962251,1318.498498,4284.182856,1320.413852
meso-zooplankton,1.6,-0.00081308,0.000833462,0.99918692,0.000833462,2544.099243,853.9880182,2545.927923,853.8679299
macro-zooplankton,1.6,-0.082115154,0.047337522,0.917884846,0.047337522,419.9012886,180.1448879,453.9173248,184.0760253
eupahusiids,1.6,-0.015020213,0.016674972,0.984979787,0.016674972,868.1307649,398.0079948,878.8370347,397.8637248
gelatinous_zoop,1.6,-0.049643861,0.036039257,0.950356139,0.036039257,483.2466277,239.5200534,505.1274336,241.1423447
large_jellyfish,1.6,0.520552264,0.065744001,1.520552264,0.065744001,286.7471106,115.9196054,188.6746153,75.84627863
cepahlopods,1.6,-0.132791528,0.086197655,0.867208472,0.086197655,23.96582124,12.41127173,27.27857146,13.02609029
forage_fish,1.6,-0.089128639,0.054370185,0.910871361,0.054370185,140.3488206,63.51939333,152.7771205,65.2790529
juvenile_fish,1.6,-0.176295498,0.095376365,0.823704502,0.095376365,43.43537466,2.34E+01,52.46847812,2.65E+01
pelagic_fish_planktivore,1.6,-0.122353966,0.086597704,0.877646034,0.086597704,9.304467563,5.96E+00,10.31350985,6.07E+00
pelagic_fish_piscivore,1.6,-0.06730279,0.037140688,0.93269721,0.037140688,105.6885274,4.21E+01,112.6195137,4.27E+01
pelagic_fish_apex_predator,1.6,-0.082795065,0.044534927,0.917204935,0.044534927,0.144655437,0.092750209,0.156515651,0.097456555
demersal_fish_piscivore,1.6,-0.023708129,0.017637188,0.976291871,0.017637188,53.43562841,36.69553618,54.43458126,37.09701266
demersal_fish_benthivore,1.6,-0.055525599,0.037311098,0.944474401,0.037311098,17.66230895,6.596480989,18.65539892,6.795824942
benthos_infauna,1.6,0.009590117,0.004615607,1.009590117,0.004615607,109.7946335,43.61710832,108.7790859,43.27403059
benthos_filter_feeders,1.6,-0.010775732,0.033016699,0.989224268,0.033016699,41.00807657,21.28842446,41.43044096,21.32236977
benthos_detritovores,1.6,0.000445056,0.004420679,1.000445056,0.004420679,14.88957123,8.710087917,14.87467155,8.684445079
benthos_epifauna,1.6,-0.039925399,0.033293787,0.960074601,0.033293787,142.6844541,43.10353569,148.5500371,44.32810488
seabirds,1.6,-0.019765637,0.011884174,0.980234363,0.011884174,120.8807741,56.68108964,123.0424215,57.4027364
baleen_whales,1.6,-0.084144277,0.049787505,0.915855723,0.049787505,4.798834686,2.538849643,5.193532375,2.630135162
odontocetes,1.6,-0.053714718,0.047329253,0.946285282,0.047329253,2.69412505,1.35E+00,2.854661558,1.43E+00
pinnipeds,1.6,-0.044068034,0.024874185,0.955931966,0.024874185,4.784196785,2.55E+00,4.979887449,2.61E+00
detritus_offal,1.6,-0.012152589,0.005896034,0.987847411,0.005896034,202.0706994,59.32475698,204.4966676,59.82549715
fisheries,1.6,-6.47E-02,3.49E-02,0.93527949,3.49E-02,8.009367784,3.54434175,8.528047162,3.667854936
pelagic_detritus,1.6,-0.004368355,0.003324019,0.995631645,0.003324019,1380.619198,418.5721857,1386.121719,419.0048504
benthic_detritus,1.6,0.009590117,0.004615607,1.009590117,0.004615607,250.7891919,39.21223142,248.4481512,39.08110367
NO3,1.65,0,0,0,0,0,0,0,0
pelagic_NH4,1.65,-0.004869831,0.002475275,0.995130169,0.002475275,3786.035185,418.7813963,3804.15788,417.2685096
benthic_NH4,1.65,0.000110335,0.002955662,1.000110335,0.002955662,1642.707148,327.4580983,1642.694366,328.398786
lg_phytoplankton,1.65,0,0,1,0,7511.602896,1.78E-10,7511.602896,1.78E-10
sm_phytoplankton,1.65,0,0,1,0,1022.827288,9.90E-12,1022.827288,9.90E-12
micro-zooplankton,1.65,-0.00246349,0.001918757,0.99753651,0.001918757,4274.198973,1318.340526,4284.182856,1320.413852
meso-zooplankton,1.65,-0.000880288,0.000902322,0.999119712,0.000902322,2543.948265,8.54E+02,2545.927923,8.54E+02
macro-zooplankton,1.65,-0.087308493,0.050627169,0.912691507,0.050627169,417.7326602,179.9811224,453.9173248,184.0760253
eupahusiids,1.65,-0.016269372,0.018062972,0.983730628,0.018062972,867.2406882,398.0316516,878.8370347,397.8637248
gelatinous_zoop,1.65,-0.053658668,0.038969946,0.946341332,0.038969946,481.4774532,239.437296,505.1274336,241.1423447
large_jellyfish,1.65,0.558778718,0.072896243,1.558778718,0.072896243,293.9778971,119.03678,188.6746153,75.84627863
cepahlopods,1.65,-0.142946186,0.092801144,0.857053814,0.092801144,23.71261289,12.3854685,27.27857146,13.02609029
forage_fish,1.65,-0.095569585,0.058509016,0.904430415,0.058509016,139.4442956,63.42558897,152.7771205,65.2790529
juvenile_fish,1.65,-0.189782823,0.102642932,0.810217177,0.102642932,42.73264145,23.18948254,52.46847812,26.53292767
pelagic_fish_planktivore,1.65,-0.130608892,0.092366826,0.869391108,0.092366826,9.235139942,5.959359965,10.31350985,6.069933853
pelagic_fish_piscivore,1.65,-0.071645502,0.039421097,0.928354498,0.039421097,105.2411782,4.21E+01,112.6195137,4.27E+01
pelagic_fish_apex_predator,1.65,-0.088590757,0.047814004,0.911409243,0.047814004,0.143828562,9.25E-02,0.156515651,9.75E-02
demersal_fish_piscivore,1.65,-0.025320053,0.018870477,0.974679947,0.018870477,53.36710244,3.67E+01,54.43458126,3.71E+01
demersal_fish_benthivore,1.65,-0.059798705,0.040256594,0.940201295,0.040256594,17.58566923,6.583911323,18.65539892,6.795824942
benthos_infauna,1.65,0.010309005,0.004972363,1.010309005,0.004972363,109.8707984,43.64331285,108.7790859,43.27403059
benthos_filter_feeders,1.65,-0.01166861,0.035374369,0.98833139,0.035374369,40.97328312,2.13E+01,41.43044096,2.13E+01
benthos_detritovores,1.65,0.000460208,0.004772605,1.000460208,0.004772605,14.89045643,8.71E+00,14.87467155,8.68E+00
benthos_epifauna,1.65,-0.043149536,0.03592251,0.956850464,0.03592251,142.2098961,43.02707795,148.5500371,44.32810488
seabirds,1.65,-2.12E-02,1.28E-02,0.978843217,1.28E-02,120.7288148,56.63025347,123.0424215,57.4027364
baleen_whales,1.65,-0.089739537,0.053049135,0.910260463,0.053049135,4.772291316,2.533067634,5.193532375,2.630135162
odontocetes,1.65,-0.057550365,0.050940314,0.942449635,0.050940314,2.682545477,1.341001037,2.854661558,1.430340762
pinnipeds,1.65,-0.04709639,0.02663129,0.95290361,0.02663129,4.770778103,2.5483778,4.979887449,2.605427862
detritus_offal,1.65,-0.012978601,0.006315846,0.987021399,0.006315846,201.9047486,59.28849083,204.4966676,59.82549715
fisheries,1.65,-0.069061446,0.037264263,0.930938554,0.037264263,7.974696204,3.536877515,8.528047162,3.667854936
pelagic_detritus,1.65,-0.004725031,0.003596781,0.995274969,0.003596781,1380.169399,418.5362938,1386.121719,419.0048504
benthic_detritus,1.65,0.010309005,0.004972363,1.010309005,0.004972363,250.9647406,39.22392913,248.4481512,39.08110367
NO3,1.7,0,0,0,0,0,0,0,0
pelagic_NH4,1.7,-0.005202212,0.002653433,0.994797788,0.002653433,3784.798361,418.8918273,3804.15788,417.2685096
benthic_NH4,1.7,0.000118278,0.003161586,1.000118278,0.003161586,1642.707652,327.3898028,1642.694366,328.398786
lg_phytoplankton,1.7,0,0,1,0,7511.602896,1.78E-10,7511.602896,1.78E-10
sm_phytoplankton,1.7,0,0,1,0,1022.827288,9.90E-12,1022.827288,9.90E-12
micro-zooplankton,1.7,-0.002651432,0.002064558,0.997348568,0.002064558,4273.436459,1318.182741,4284.182856,1320.413852
meso-zooplankton,1.7,-0.00094743,0.000971126,0.99905257,0.000971126,2543.797454,854.009274,2545.927923,853.8679299
macro-zooplankton,1.7,-0.092363392,0.053893109,0.907636608,0.053893109,415.6198667,179.8305343,453.9173248,184.0760253
eupahusiids,1.7,-0.017518147,0.019450674,0.982481853,0.019450674,866.3509059,3.98E+02,878.8370347,3.98E+02
gelatinous_zoop,1.7,-0.057660072,0.041899172,0.942339928,0.041899172,479.7146466,239.3621028,505.1274336,241.1423447
large_jellyfish,1.7,0.596510806,0.080057619,1.596510806,0.080057619,301.1292943,122.1652077,188.6746153,75.84627863
cepahlopods,1.7,-0.15300235,0.099346673,0.84699765,0.099346673,23.46172021,12.36246652,27.27857146,13.02609029
forage_fish,1.7,-0.101930021,0.062620613,0.898069979,0.062620613,138.5500732,63.33638194,152.7771205,65.2790529
juvenile_fish,1.7,-0.203165691,0.109900793,0.796834309,0.109900793,42.03415495,23.01058605,52.46847812,26.53292767
pelagic_fish_planktivore,1.7,-0.138724021,0.09808471,0.861275979,0.09808471,9.166979684,5.954584615,10.31350985,6.069933853
pelagic_fish_piscivore,1.7,-0.075890894,0.041612889,0.924109106,0.041612889,104.8033873,4.20E+01,112.6195137,4.27E+01
pelagic_fish_apex_predator,1.7,-0.094300472,0.051053381,0.905699528,0.051053381,0.14301346,9.22E-02,0.156515651,9.75E-02
demersal_fish_piscivore,1.7,-0.026903004,0.02009412,0.973096996,0.02009412,53.29974513,3.66E+01,54.43458126,3.71E+01
demersal_fish_benthivore,1.7,-6.40E-02,4.32E-02,0.935956341,4.32E-02,17.50952131,6.57E+00,18.65539892,6.80E+00
benthos_infauna,1.7,0.011021322,0.005328963,1.011021322,0.005328963,109.9462773,4.37E+01,108.7790859,4.33E+01
benthos_filter_feeders,1.7,-0.012562359,0.037749015,0.987437641,0.037749015,40.93844073,21.28936764,41.43044096,21.32236977
benthos_detritovores,1.7,0.000473421,0.005122323,1.000473421,0.005122323,14.89131168,8.713851905,14.87467155,8.684445079
benthos_epifauna,1.7,-0.046362827,0.038557068,0.953637173,0.038557068,141.7368928,42.95495723,148.5500371,44.32810488
seabirds,1.7,-0.022524676,0.013619619,0.977475324,0.013619619,120.5792891,56.57990592,123.0424215,57.4027364
baleen_whales,1.7,-0.095233369,0.056295555,0.904766631,0.056295555,4.746182758,2.527396134,5.193532375,2.630135162
odontocetes,1.7,-0.061332566,0.054531246,0.938667434,0.054531246,2.67111619,1.335628721,2.854661558,1.430340762
pinnipeds,1.7,-0.050075656,0.028366485,0.949924344,0.028366485,4.757570302,2.545047109,4.979887449,2.605427862
detritus_offal,1.7,-0.013788726,0.006733451,0.986211274,0.006733451,201.741831,59.25231158,204.4966676,59.82549715
fisheries,1.7,-0.073316887,0.039524346,0.926683113,0.039524346,7.940667527,3.529471525,8.528047162,3.667854936
pelagic_detritus,1.7,-0.00508083,0.003869083,0.99491917,0.003869083,1379.720661,418.5004806,1386.121719,419.0048504
benthic_detritus,1.7,0.011021322,0.005328963,1.011021322,0.005328963,251.1386956,39.23577372,248.4481512,39.08110367
NO3,1.75,0,0,0,0,0,0,0,0
pelagic_NH4,1.75,-0.005530338,0.002823339,0.994469662,0.002823339,3783.577004,418.9980914,3804.15788,417.2685096
benthic_NH4,1.75,0.000126132,0.003366916,1.000126132,0.003366916,1642.708055,327.3221834,1642.694366,328.398786
lg_phytoplankton,1.75,0,0,1,0,7511.602896,1.78E-10,7511.602896,1.78E-10
sm_phytoplankton,1.75,0,0,1,0,1022.827288,9.90E-12,1022.827288,9.90E-12
micro-zooplankton,1.75,-0.002838986,0.002210074,0.997161014,0.002210074,4272.674963,1318.024612,4284.182856,1320.413852
meso-zooplankton,1.75,-0.001014473,0.001039882,0.998985527,0.001039882,2543.646952,854.0202986,2545.927923,853.8679299
macro-zooplankton,1.75,-0.097281564,0.057047743,0.902718436,0.057047743,413.5563568,179.6853657,453.9173248,184.0760253
eupahusiids,1.75,-0.018762045,0.020823336,0.981237955,0.020823336,865.4651732,398.0831663,878.8370347,397.8637248
gelatinous_zoop,1.75,-0.061639487,0.044811573,0.938360513,0.044811573,477.9607006,239.2910042,505.1274336,241.1423447
large_jellyfish,1.75,0.633795041,0.087213039,1.633795041,0.087213039,308.191342,1.25E+02,188.6746153,7.58E+01
cepahlopods,1.75,-0.16289118,0.105553197,0.83710882,0.105553197,23.21597926,1.23E+01,27.27857146,1.30E+01
forage_fish,1.75,-0.108196436,0.066568007,0.891803564,0.066568007,137.6695651,63.25090798,152.7771205,65.2790529
juvenile_fish,1.75,-2.16E-01,1.17E-01,0.783631008,1.17E-01,41.34246722,22.84019225,52.46847812,26.53292767
pelagic_fish_planktivore,1.75,-0.146615827,0.103260052,0.853384173,0.103260052,9.100570117,5.949812602,10.31350985,6.069933853
pelagic_fish_piscivore,1.75,-0.080035626,0.043712318,0.919964374,0.043712318,104.3749296,42.01344137,112.6195137,42.73921954
pelagic_fish_apex_predator,1.75,-0.099901117,0.054118014,0.900098883,0.054118014,0.142212194,0.091882287,0.156515651,0.097456555
demersal_fish_piscivore,1.75,-0.028452012,0.021276826,0.971547988,0.021276826,53.23370802,3.66E+01,54.43458126,3.71E+01
demersal_fish_benthivore,1.75,-0.068233475,0.045992336,0.931766525,0.045992336,17.43438095,6.560090484,18.65539892,6.795824942
benthos_infauna,1.75,0.011725943,0.005677209,1.011725943,0.005677209,110.0208379,43.69491515,108.7790859,43.27403059
benthos_filter_feeders,1.75,-0.013450252,0.040122113,0.986549748,0.040122113,40.90385966,21.2906903,41.43044096,21.32236977
benthos_detritovores,1.75,0.000484941,0.005470338,1.000484941,0.005470338,14.89214023,8.715717388,14.87467155,8.684445079
benthos_epifauna,1.75,-0.049557172,0.041173218,0.950442828,0.041173218,141.2664628,42.88624444,148.5500371,44.32810488
