AggGroup,scale_factor,FractionalChange_mean,FractionalChange_std,RatioChange_mean ,RatioChange_std,Production_scenario_mean ,Production_scenario_std  ,Production_base_mean ,Production_base_std
lg_phytoplankton,1.95,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,1.95,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,1.95,0.001068185,0.000898727,1.001068185,0.000898727,5079.591885,1129.397193,5074.712771,1130.412196
mesoZoop,1.95,6.69E-05,5.23E-05,1.000066912,5.23E-05,2698.35504,971.1313055,2698.185147,971.0904056
macroZoop,1.95,0.000127075,0.000136784,1.000127075,0.000136784,1199.535292,530.178909,1199.405317,530.1613163
gelatinousZoop,1.95,-0.407959421,0.264613633,0.592040579,0.264613633,0.010359336,0.010178433,0.018369378,0.013869829
jellyfish,1.95,0.850764552,0.125268941,1.850764552,0.125268941,666.2121272,332.047807,364.4933266,196.4193074
macrobenthos,1.95,0.018382118,0.011782456,1.018382118,0.011782456,14.40642332,17.93305086,14.14050134,17.56034401
forage_fish,1.95,-0.152644995,0.11333836,0.847355005,0.11333836,1254.800136,593.9975302,1438.951543,586.5548569
mesopelagic,1.95,-0.254428318,0.152229476,0.745571682,0.152229476,130.8153971,77.08968756,172.1428689,86.6667051
cephalopods,1.95,-0.217954419,0.135169314,0.782045581,0.135169314,28.17957933,21.62945516,35.49804108,25.28956206
pelagicFishPlanktivore,1.95,-0.279105551,0.230692882,0.720894449,0.230692882,87.40696704,60.77063519,124.8972703,73.6880428
pelagicFishPiscivore,1.95,-0.188465931,0.105067361,0.811534069,0.105067361,108.8495893,63.44749133,132.3813448,70.25997706
demersalFishPiscivore,1.95,-0.186803186,0.106608364,0.813196814,0.106608364,20.96212696,9.589201724,25.47973901,10.32246111
demersalFishBenthivore,1.95,-0.169332628,0.156723629,0.830667372,0.156723629,78.57691419,4.09E+01,95.06010572,4.51E+01
pelagicFishApexPred,1.95,-0.18054779,0.09789533,0.81945221,0.09789533,0.132400132,0.097340969,0.159640314,0.110636538
seabirds,1.95,-0.170299591,0.123003246,0.829700409,0.123003246,2.990599946,2.359401365,3.48130731,2.536373638
odontocetes,1.95,-0.170493767,0.097813167,0.829506233,0.097813167,3.790077445,2.030348406,4.507419244,2.190963303
turtle,1.95,0.516440102,0.299489925,1.516440102,0.299489925,0.001842265,0.001952182,0.001175351,0.001168638
detritusOffal,1.95,-0.152644995,0.11333836,0.847355005,0.11333836,501.1444939,260.0113435,574.7016749,263.599928
fisheries,1.95,-0.163725148,0.100513932,0.836274852,0.100513932,35.07088336,17.51201151,41.02754063,17.93291297
pelagic detritus,1.95,0.000864612,0.000693947,1.000864612,0.000693947,2369.801856,674.3590504,2367.899206,674.3131049
benthic detritus,1.95,0.018382118,0.011782456,1.018382118,0.011782456,383.3914995,66.18136655,376.4783443,64.8256998
NO3,2,0,0,0,0,0,0.00E+00,0,0.00E+00
pelagicNH4,2,-0.019700712,0.011380427,0.980299288,0.011380427,6123.50532,6.44E+02,6242.703783,6.16E+02
benthicNH4,2,0.067364082,0.034153756,1.067364082,0.034153756,951.0279065,2.72E+02,891.7739353,2.56E+02
lg_phytoplankton,2,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2,0.001114562,0.000935139,1.001114562,0.000935139,5079.803219,1129.351364,5074.712771,1130.412196
mesoZoop,2,6.98E-05,5.44E-05,1.000069809,5.44E-05,2698.362323,971.1329104,2698.185147,971.0904056
macroZoop,2,0.000132456,0.000141747,1.000132456,0.000141747,1199.540991,530.1799081,1199.405317,530.1613163
gelatinousZoop,2,-0.422538475,0.267110701,0.577461525,0.267110701,0.010094881,0.01007325,0.018369378,0.013869829
jellyfish,2,0.890722548,0.137480561,1.890722548,0.137480561,679.3016389,335.9764156,364.4933266,196.4193074
macrobenthos,2,0.019182242,0.012249002,1.019182242,0.012249002,14.41809807,17.95079092,14.14050134,17.56034401
forage_fish,2,-0.159073414,0.116951215,0.840926586,0.116951215,1246.599051,594.1794089,1438.951543,586.5548569
mesopelagic,2,-0.265852212,0.157137168,0.734147788,0.157137168,128.9171549,76.79110607,172.1428689,86.6667051
cephalopods,2,-0.228517697,0.141264502,0.771482303,0.141264502,27.8097585,21.49262022,35.49804108,25.28956206
pelagicFishPlanktivore,2,-0.288781676,0.234182067,0.711218324,0.234182067,86.14138287,60.40199943,124.8972703,73.6880428
pelagicFishPiscivore,2,-0.197319809,0.10963661,0.802680191,0.10963661,107.7155105,63.185832,132.3813448,70.25997706
demersalFishPiscivore,2,-0.194723593,0.10936106,0.805276407,0.10936106,20.76580292,9.556795412,25.47973901,10.32246111
demersalFishBenthivore,2,-0.175247898,0.159300411,0.824752102,0.159300411,78.00691972,40.81440208,95.06010572,45.08407423
pelagicFishApexPred,2,-0.188950685,0.102114483,0.811049315,0.102114483,0.131091957,0.096745588,0.159640314,0.110636538
seabirds,2,-0.17705193,0.125950076,0.82294807,0.125950076,2.969295496,2.350834396,3.48130731,2.536373638
odontocetes,2,-0.177890544,0.100847401,0.822109456,0.100847401,3.758384285,2.023431943,4.507419244,2.190963303
turtle,2,0.54092341,0.313403506,1.54092341,0.313403506,0.00187162,0.001984006,0.001175351,0.001168638
detritusOffal,2,-0.159073414,0.116951215,0.840926586,0.116951215,497.865526,259.8174321,574.7016749,263.599928
fisheries,2,-0.170605436,0.103535172,0.829394564,0.103535172,34.81127405,17.48925024,41.02754063,17.93291297
pelagic detritus,2,0.000902154,0.000721898,1.000902154,0.000721898,2369.883821,6.74E+02,2367.899206,6.74E+02
benthic detritus,2,0.019182242,0.012249002,1.019182242,0.012249002,383.6912156,66.23771858,376.4783443,64.8256998
NO3,2.05,0,0,0,0,0,0,0,0
pelagicNH4,2.05,-0.020512463,0.011803502,0.979487537,0.011803502,6118.580295,645.0031419,6242.703783,616.3012919
benthicNH4,2.05,0.070193606,0.035523957,1.070193606,0.035523957,953.50956,272.787196,891.7739353,256.3127934
lg_phytoplankton,2.05,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.05,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.05,0.001160161,0.000971506,1.001160161,0.000971506,5080.010657,1129.304887,5074.712771,1130.412196
mesoZoop,2.05,7.27E-05,5.65E-05,1.000072654,5.65E-05,2698.369478,971.1345191,2698.185147,971.0904056
macroZoop,2.05,0.000137718,0.000146619,1.000137718,0.000146619,1199.546585,5.30E+02,1199.405317,5.30E+02
gelatinousZoop,2.05,-0.43665148,0.269313012,0.56334852,0.269313012,0.009838979,9.97E-03,0.018369378,1.39E-02
jellyfish,2.05,0.930147643,0.150046842,1.930147643,0.150046842,692.1557056,3.40E+02,364.4933266,1.96E+02
macrobenthos,2.05,0.019966848,0.012707783,1.019966848,0.012707783,14.42961596,17.96850786,14.14050134,17.56034401
forage_fish,2.05,-0.165364391,0.120572447,0.834635609,0.120572447,1238.551132,594.3692514,1438.951543,586.5548569
mesopelagic,2.05,-0.277144117,0.162000718,0.722855883,0.162000718,127.0354318,76.51246378,172.1428689,86.6667051
cephalopods,2.05,-0.239025697,0.147371147,0.760974303,0.147371147,27.44086728,21.36270258,35.49804108,25.28956206
pelagicFishPlanktivore,2.05,-0.298059085,0.237304854,0.701940915,0.237304854,84.91789639,60.04324133,124.8972703,73.6880428
pelagicFishPiscivore,2.05,-0.206097861,0.114204888,0.793902139,0.114204888,106.5883616,62.93627591,132.3813448,70.25997706
demersalFishPiscivore,2.05,-0.202489952,0.111999331,0.797510048,0.111999331,20.57281078,9.525174158,25.47973901,10.32246111
demersalFishBenthivore,2.05,-0.180911301,0.161461179,0.819088699,0.161461179,77.45987831,40.68367144,95.06010572,45.08407423
pelagicFishApexPred,2.05,-0.197266304,0.106324038,0.802733696,0.106324038,0.129794675,0.096166461,0.159640314,0.110636538
seabirds,2.05,-0.183632215,0.128864417,0.816367785,0.128864417,2.948499823,2.342668505,3.48130731,2.536373638
odontocetes,2.05,-0.185153989,0.103798324,0.814846011,0.103798324,3.727210268,2.016741674,4.507419244,2.190963303
turtle,2.05,0.565056181,0.327345417,1.565056181,0.327345417,0.001900547,0.00201575,0.001175351,0.001168638
detritusOffal,2.05,-0.165364391,0.120572447,0.834635609,0.120572447,494.64847,259.6346723,574.7016749,263.599928
fisheries,2.05,-0.177348221,0.106552651,0.822651779,0.106552651,34.55674721,17.46746117,41.02754063,17.93291297
pelagic detritus,2.05,0.000939066,0.000749853,1.000939066,0.000749853,2369.964308,674.3578492,2367.899206,674.3131049
benthic detritus,2.05,0.019966848,0.012707783,1.019966848,0.012707783,383.9854606,66.29500147,376.4783443,64.8256998
NO3,2.1,0,0,0,0,0,0,0,0
pelagicNH4,2.1,-0.02130776,0.012210815,0.97869224,0.012210815,6113.754892,646.0815861,6242.703783,616.3012919
benthicNH4,2.1,0.072969391,0.036864746,1.072969391,0.036864746,955.9412563,273.4687993,891.7739353,256.3127934
lg_phytoplankton,2.1,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.1,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.1,0.001204829,0.001006847,1.001204829,0.001006847,5080.213997,1129.259815,5074.712771,1130.412196
mesoZoop,2.1,7.54E-05,5.85E-05,1.000075447,5.85E-05,2698.376497,971.1361112,2698.185147,971.0904056
macroZoop,2.1,0.000142877,0.000151423,1.000142877,0.000151423,1199.552066,530.1819084,1199.405317,530.1613163
gelatinousZoop,2.1,-0.450288509,0.271179093,0.549711491,0.271179093,0.009592726,0.009870522,0.018369378,0.013869829
jellyfish,2.1,0.969056844,0.162928776,1.969056844,0.162928776,704.7461069,343.5786314,364.4933266,196.4193074
macrobenthos,2.1,0.02073566,0.01315169,1.02073566,0.01315169,14.44076757,17.98524942,14.14050134,17.56034401
forage_fish,2.1,-0.171486757,0.124025225,0.828513243,0.124025225,1230.692499,594.5638852,1438.951543,586.5548569
mesopelagic,2.1,-0.288357181,0.166910883,0.711642819,0.166910883,125.1663414,76.25968799,172.1428689,8.67E+01
cephalopods,2.1,-0.249501494,0.153513265,0.750498506,0.153513265,27.07279322,21.23985838,35.49804108,25.28956206
pelagicFishPlanktivore,2.1,-0.306986749,0.240208325,0.693013251,0.240208325,83.73689853,59.70417368,124.8972703,73.6880428
pelagicFishPiscivore,2.1,-0.214803483,0.118771408,0.785196517,0.118771408,105.4690212,62.69887701,132.3813448,70.25997706
demersalFishPiscivore,2.1,-0.210121999,0.114580107,0.789878001,0.114580107,20.38316222,9.494821206,25.47973901,10.32246111
demersalFishBenthivore,2.1,-0.186373916,0.163460273,0.813626084,0.163460273,76.93129548,40.55678138,95.06010572,45.08407423
pelagicFishApexPred,2.1,-0.205499666,0.110487368,0.794500334,0.110487368,0.12850877,0.095601634,0.159640314,0.110636538
seabirds,2.1,-0.190028639,0.131660564,0.809971361,0.131660564,2.928271938,2.334733129,3.48130731,2.536373638
odontocetes,2.1,-0.192302794,0.106722446,0.807697206,0.106722446,3.69658507,2.010473348,4.507419244,2.190963303
turtle,2.1,0.588823361,0.341254061,1.588823361,0.341254061,0.001928716,0.002045781,0.001175351,1.17E-03
detritusOffal,2.1,-0.171486757,0.124025225,0.828513243,0.124025225,491.504632,259.4476674,574.7016749,2.64E+02
fisheries,2.1,-0.183940529,0.109460505,0.816059471,0.109460505,34.30785348,17.44645021,41.02754063,1.79E+01
pelagic detritus,2.1,0.000975245,0.000777189,1.000975245,0.000777189,2370.043179,674.357203,2367.899206,674.3131049
benthic detritus,2.1,0.02073566,0.01315169,1.02073566,0.01315169,384.2736879,66.35113309,376.4783443,64.8256998
NO3,2.15,0,0,0,0,0,0,0,0
pelagicNH4,2.15,-0.022093512,0.012616534,0.977906488,0.012616534,6108.987019,647.1492019,6242.703783,616.3012919
benthicNH4,2.15,0.075714621,0.038205208,1.075714621,0.038205208,958.3474917,274.1551966,891.7739353,256.3127934
lg_phytoplankton,2.15,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.15,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.15,0.001248966,0.001042268,1.001248966,0.001042268,5080.414846,1129.215206,5074.712771,1130.412196
mesoZoop,2.15,7.82E-05,6.05E-05,1.000078201,6.05E-05,2698.38343,971.1377196,2698.185147,971.0904056
macroZoop,2.15,0.000147972,0.000156226,1.000147972,0.000156226,1199.557483,530.1828968,1199.405317,530.1613163
gelatinousZoop,2.15,-0.463665323,0.273065565,0.536334677,0.273065565,0.009351426,0.009776072,0.018369378,0.013869829
jellyfish,2.15,1.007657606,0.176202882,2.007657606,0.176202882,717.1959333,347.3089674,364.4933266,196.4193074
macrobenthos,2.15,0.021495033,0.013595114,1.021495033,0.013595114,14.45162526,18.00085345,14.14050134,17.56034401
forage_fish,2.15,-0.177524588,0.127485326,0.822475412,0.127485326,1222.932562,594.7819134,1438.951543,586.5548569
mesopelagic,2.15,-0.299512889,0.171895741,0.700487111,0.171895741,123.3074352,7.60E+01,172.1428689,86.6667051
cephalopods,2.15,-0.259940391,0.15965516,0.740059609,0.15965516,26.70542898,21.12378697,35.49804108,25.28956206
pelagicFishPlanktivore,2.15,-0.315725441,0.243163381,0.684274559,0.243163381,82.57911192,59.4008825,124.8972703,73.6880428
pelagicFishPiscivore,2.15,-0.223466158,0.123365496,0.776533842,0.123365496,104.3549932,62.47564311,132.3813448,70.25997706
demersalFishPiscivore,2.15,-0.217695487,0.117255537,0.782304513,0.117255537,20.19496166,9.4663703,25.47973901,10.32246111
demersalFishBenthivore,2.15,-0.191754736,0.165542384,0.808245264,0.165542384,76.41014422,40.43945078,95.06010572,45.08407423
pelagicFishApexPred,2.15,-0.213689838,0.114684418,0.786310162,0.114684418,0.127229359,0.095051971,0.159640314,0.110636538
seabirds,2.15,-0.196330267,0.134503591,0.803669733,0.134503591,2.90831005,2.327013138,3.48130731,2.54E+00
odontocetes,2.15,-0.199398691,0.109729661,0.800601309,0.109729661,3.666191724,2.004517535,4.507419244,2.190963303
turtle,2.15,0.612416847,0.35522406,1.612416847,0.35522406,0.001956332,2.07E-03,0.001175351,0.001168638
detritusOffal,2.15,-0.177524588,0.127485326,0.822475412,0.127485326,488.3968641,2.59E+02,574.7016749,263.599928
fisheries,2.15,-0.19045872,0.112411325,0.80954128,0.112411325,34.06148001,1.74E+01,41.02754063,17.93291297
pelagic detritus,2.15,0.001010988,0.000804562,1.001010988,0.000804562,2370.121074,674.3566217,2367.899206,674.3131049
benthic detritus,2.15,0.021495033,0.013595114,1.021495033,0.013595114,384.5581447,66.40592873,376.4783443,64.8256998
NO3,2.2,0,0,0,0,0,0,0,0
pelagicNH4,2.2,-0.022864294,0.013016715,0.977135706,0.013016715,6104.310489,648.2020347,6242.703783,616.3012919
benthicNH4,2.2,0.078404223,0.039506291,1.078404223,0.039506291,960.7053233,274.8340016,891.7739353,2.56E+02
lg_phytoplankton,2.2,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.2,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.2,0.00129229,0.001077275,1.00129229,0.001077275,5080.612037,1129.171724,5074.712771,1130.412196
mesoZoop,2.2,8.09E-05,6.25E-05,1.00008091,6.25E-05,2698.390248,971.1392988,2698.185147,971.0904056
macroZoop,2.2,0.000152956,0.000160982,1.000152956,0.000160982,1199.562789,530.1838976,1199.405317,530.1613163
gelatinousZoop,2.2,-0.476592509,0.274688113,0.523407491,0.274688113,0.009119271,0.00968412,0.018369378,0.013869829
jellyfish,2.2,1.045710104,0.189684339,2.045710104,0.189684339,729.3909793,350.9182603,364.4933266,196.4193074
macrobenthos,2.2,0.022240848,0.014034036,1.022240848,0.014034036,14.46225354,18.01632046,14.14050134,17.56034401
forage_fish,2.2,-0.183439453,0.130937717,0.816560547,0.130937717,1215.347187,595.0674255,1438.951543,586.5548569
mesopelagic,2.2,-0.310553609,0.176853191,0.689446391,0.176853191,121.4652471,75.84019525,172.1428689,86.6667051
cephalopods,2.2,-0.270316451,0.165724946,0.729683549,0.165724946,26.33959001,21.01423391,35.49804108,25.28956206
pelagicFishPlanktivore,2.2,-0.324123221,0.24591928,0.675876779,0.24591928,81.4685369,59.11654254,124.8972703,73.6880428
pelagicFishPiscivore,2.2,-0.232042194,0.127926666,0.767957806,0.127926666,103.2507752,62.26442238,132.3813448,70.25997706
demersalFishPiscivore,2.2,-0.225159165,0.119982258,0.774840835,0.119982258,20.00939907,9.439534166,25.47973901,10.32246111
demersalFishBenthivore,2.2,-0.196991873,0.167614189,0.803008127,0.167614189,75.90289597,40.32936344,95.06010572,45.08407423
pelagicFishApexPred,2.2,-0.221799601,0.118892342,0.778200399,0.118892342,0.1259628,0.094521131,0.159640314,0.110636538
seabirds,2.2,-0.202475414,0.137273148,0.797524586,0.137273148,2.888817316,2.32E+00,3.48130731,2.536373638
odontocetes,2.2,-0.206396877,0.112789946,0.793603123,0.112789946,3.63625171,1.998884109,4.507419244,2.190963303
turtle,2.2,0.635734113,0.369154521,1.635734113,0.369154521,0.001983568,0.002101422,0.001175351,0.001168638
detritusOffal,2.2,-0.183439453,0.130937717,0.816560547,0.130937717,485.362721,259.133447,574.7016749,263.599928
fisheries,2.2,-0.196859266,0.115387333,0.803140734,0.115387333,33.8202189,17.40981954,41.02754063,17.93291297
pelagic detritus,2.2,0.00104609,0.000831693,1.00104609,0.000831693,2370.19753,674.3560449,2367.899206,674.3131049
benthic detritus,2.2,0.022240848,0.014034036,1.022240848,0.014034036,384.8373797,66.4598784,376.4783443,64.8256998
NO3,2.25,0,0,0,0,0,0,0,0.00E+00
pelagicNH4,2.25,-0.023618162,0.013402681,0.976381838,0.013402681,6099.735203,649.2181579,6242.703783,616.3012919
benthicNH4,2.25,0.081041048,0.04078864,1.081041048,0.04078864,963.013913,2.75E+02,891.7739353,256.3127934
lg_phytoplankton,2.25,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.25,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.25,0.001334606,0.001110904,1.001334606,0.001110904,5080.804714,1129.130144,5074.712771,1130.412196
mesoZoop,2.25,8.36E-05,6.45E-05,1.000083574,6.45E-05,2698.396927,971.1407775,2698.185147,971.0904056
macroZoop,2.25,0.000157815,0.000165619,1.000157815,0.000165619,1199.567958,530.1848912,1199.405317,530.1613163
gelatinousZoop,2.25,-0.489075257,0.27604553,0.510924743,0.27604553,0.008898361,0.009593354,0.018369378,0.013869829
jellyfish,2.25,1.083194037,0.203335424,2.083194037,0.203335424,741.3014815,354.3083681,364.4933266,1.96E+02
macrobenthos,2.25,0.022970774,0.014459507,1.022970774,0.014459507,14.47266015,18.03170938,14.14050134,1.76E+01
forage_fish,2.25,-0.189184917,0.134210082,0.810815083,0.134210082,1207.956699,595.2999745,1438.951543,5.87E+02
mesopelagic,2.25,-0.3214818,0.181814068,0.6785182,0.181814068,119.6420486,75.67103078,172.1428689,86.6667051
cephalopods,2.25,-0.280641791,0.171826601,0.719358209,0.171826601,25.97483436,20.91174112,35.49804108,25.28956206
pelagicFishPlanktivore,2.25,-0.332179225,0.248396227,0.667820775,0.248396227,80.40610917,58.83272658,124.8972703,73.6880428
pelagicFishPiscivore,2.25,-0.240531878,0.132474409,0.759468122,0.132474409,102.1559049,62.06606501,132.3813448,70.25997706
demersalFishPiscivore,2.25,-0.232503494,0.122702872,0.767496506,0.122702872,19.82689778,9.414325458,25.47973901,10.32246111
demersalFishBenthivore,2.25,-0.202027109,0.169499523,0.797972891,0.169499523,75.41702227,40.22188109,95.06010572,45.08407423
pelagicFishApexPred,2.25,-0.229817073,0.123068109,0.770182927,0.123068109,0.124709289,0.094003994,0.159640314,0.110636538
seabirds,2.25,-0.208424048,0.139842805,0.791575952,0.139842805,2.869821491,2.312577491,3.48130731,2.536373638
odontocetes,2.25,-0.213262621,0.115779797,0.786737379,0.115779797,3.606929218,1.993440367,4.507419244,2.190963303
turtle,2.25,0.658752767,0.382897336,1.658752767,0.382897336,0.002010163,0.002127889,0.001175351,0.001168638
detritusOffal,2.25,-0.189184917,0.134210082,0.810815083,0.134210082,482.4077015,258.9836111,574.7016749,263.599928
fisheries,2.25,-0.203099063,0.118206407,0.796900937,0.118206407,33.58479746,17.39226413,41.02754063,17.93291297
pelagic detritus,2.25,0.001080406,0.000857872,1.001080406,0.000857872,2370.272422,674.3561029,2367.899206,674.3131049
benthic detritus,2.25,0.022970774,0.014459507,1.022970774,0.014459507,385.1103055,66.51094801,376.4783443,64.8256998
NO3,2.3,0,0,0,0,0,0.00E+00,0,0
pelagicNH4,2.3,-0.024356663,0.013776097,0.975643337,0.013776097,6095.249978,650.1920358,6242.703783,616.3012919
benthicNH4,2.3,0.083623146,0.042037262,1.083623146,0.042037262,965.2773964,276.1594733,891.7739353,256.3127934
lg_phytoplankton,2.3,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.3,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.3,0.001375971,0.00114269,1.001375971,0.00114269,5080.993453,1129.090552,5074.712771,1130.412196
mesoZoop,2.3,8.62E-05,6.65E-05,1.000086187,6.65E-05,2698.403463,971.1421846,2698.185147,971.0904056
macroZoop,2.3,0.000162582,0.00017023,1.000162582,0.00017023,1199.573027,530.1858531,1199.405317,5.30E+02
gelatinousZoop,2.3,-0.501122983,0.277106687,0.498877017,0.277106687,0.008686028,0.00950409,0.018369378,0.013869829
jellyfish,2.3,1.120126581,0.217164371,2.120126581,0.217164371,752.9454361,3.58E+02,364.4933266,196.4193074
macrobenthos,2.3,0.023687143,0.014880389,1.023687143,0.014880389,14.48284968,1.80E+01,14.14050134,17.56034401
forage_fish,2.3,-0.194783903,0.137396544,0.805216097,0.137396544,1200.750753,5.96E+02,1438.951543,586.5548569
mesopelagic,2.3,-0.332302514,0.186773649,0.667697486,0.186773649,117.8350759,75.53002761,172.1428689,86.6667051
cephalopods,2.3,-0.290886225,0.177859845,0.709113775,0.177859845,25.61232767,20.81458232,35.49804108,25.28956206
pelagicFishPlanktivore,2.3,-0.339917769,0.250666198,0.660082231,0.250666198,79.38684908,58.56048545,124.8972703,73.6880428
pelagicFishPiscivore,2.3,-0.248932494,0.136958403,0.751067506,0.136958403,101.0695761,61.87958231,132.3813448,70.25997706
demersalFishPiscivore,2.3,-0.239707316,0.125343339,0.760292684,0.125343339,19.64822287,9.390660427,25.47973901,1.03E+01
demersalFishBenthivore,2.3,-0.206855522,0.171167735,0.793144478,0.171167735,74.95048015,40.1158554,95.06010572,4.51E+01
pelagicFishApexPred,2.3,-0.237731798,0.12715856,0.762268202,0.12715856,0.123469761,0.093496504,0.159640314,1.11E-01
seabirds,2.3,-0.214213997,0.142346063,0.785786003,0.142346063,2.851339991,2.305606877,3.48130731,2.536373638
odontocetes,2.3,-0.21999594,0.118674976,0.78000406,0.118674976,3.578185317,1.988104697,4.507419244,2.190963303
turtle,2.3,0.681398824,0.396560084,1.681398824,0.396560084,0.002036297,0.002154479,0.001175351,0.001168638
detritusOffal,2.3,-0.194783903,0.137396544,0.805216097,0.137396544,479.5316136,258.8572352,574.7016749,263.599928
fisheries,2.3,-0.209186264,0.120904002,0.790813736,0.120904002,33.35529383,17.37513035,41.02754063,17.93291297
pelagic detritus,2.3,0.00111396,0.00088274,1.00111396,0.00088274,2370.345639,674.3560825,2367.899206,674.3131049
benthic detritus,2.3,0.023687143,0.014880389,1.023687143,0.014880389,385.3777019,66.55849575,376.4783443,64.8256998
NO3,2.35,0,0,0,0,0,0,0,0
pelagicNH4,2.35,-0.025082991,0.014144742,0.974917009,0.014144742,6090.837751,651.1517299,6242.703783,616.3012919
benthicNH4,2.35,0.086163153,0.043271374,1.086163153,0.043271374,967.5057838,276.826116,891.7739353,256.3127934
lg_phytoplankton,2.35,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.35,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.35,0.001416717,0.001174336,1.001416717,0.001174336,5081.179146,1129.050792,5074.712771,1130.412196
mesoZoop,2.35,8.88E-05,6.85E-05,1.000088761,6.85E-05,2698.409907,971.1435641,2698.185147,971.0904056
macroZoop,2.35,0.000167228,0.00017426,1.000167228,0.00017426,1199.577998,5.30E+02,1199.405317,530.1613163
gelatinousZoop,2.35,-0.51285022,0.278078519,0.48714978,0.278078519,0.008478927,0.009419468,0.018369378,0.013869829
jellyfish,2.35,1.156612023,0.231244343,2.156612023,0.231244343,764.388286,360.6765691,364.4933266,196.4193074
macrobenthos,2.35,0.024391228,0.015293901,1.024391228,0.015293901,14.49267729,18.05824511,14.14050134,17.56034401
forage_fish,2.35,-0.200283307,0.14058855,0.799716693,0.14058855,1193.664997,595.8093655,1438.951543,586.5548569
mesopelagic,2.35,-0.342996083,0.191611061,0.657003917,0.191611061,116.0523443,75.40268316,172.1428689,86.6667051
cephalopods,2.35,-0.30102825,0.183683656,0.69897175,0.183683656,25.25438958,20.72008265,35.49804108,25.28956206
pelagicFishPlanktivore,2.35,-0.347438248,0.252836251,0.652561752,0.252836251,78.40283441,58.29529566,124.8972703,7.37E+01
pelagicFishPiscivore,2.35,-0.257247933,0.141370086,0.742752067,0.141370086,99.99143428,61.70241884,132.3813448,70.25997706
demersalFishPiscivore,2.35,-0.246792285,0.127947996,0.753207715,0.127947996,19.47310406,9.37E+00,25.47973901,10.32246111
demersalFishBenthivore,2.35,-0.211547219,0.172755849,0.788452781,0.172755849,74.49844703,4.00E+01,95.06010572,45.08407423
pelagicFishApexPred,2.35,-0.24554044,0.131119618,0.75445956,0.131119618,0.122251989,9.30E-02,0.159640314,0.110636538
seabirds,2.35,-0.219882973,0.14482063,0.780117027,0.14482063,2.833289348,2.298882704,3.48130731,2.536373638
odontocetes,2.35,-0.226623153,0.121539064,0.773376847,0.121539064,3.549951619,1.983052145,4.507419244,2.190963303
turtle,2.35,0.703735594,0.410199484,1.703735594,0.410199484,0.002062058,0.002181069,0.001175351,0.001168638
detritusOffal,2.35,-0.200283307,0.14058855,0.799716693,0.14058855,476.7042915,258.7498714,574.7016749,263.599928
fisheries,2.35,-0.215160449,0.123578295,0.784839551,0.123578295,33.1300735,17.35984476,41.02754063,1.79E+01
pelagic detritus,2.35,0.001146971,0.000907303,1.001146971,0.000907303,2370.417523,674.3554734,2367.899206,6.74E+02
benthic detritus,2.35,0.024391228,0.015293901,1.024391228,0.015293901,385.6405214,66.60519774,376.4783443,6.48E+01
NO3,2.4,0,0,0,0,0,0,0,0
pelagicNH4,2.4,-0.025793808,0.014498661,0.974206192,0.014498661,6086.521686,652.1043891,6242.703783,616.3012919
benthicNH4,2.4,0.088655761,0.044479081,1.088655761,0.044479081,969.6865483,277.455751,891.7739353,256.3127934
lg_phytoplankton,2.4,0,0,1,0,8078.9745,2.15E-10,8078.9745,2.15E-10
sm_phytoplankton,2.4,0,0,1,0,3263.49,7.46E-11,3263.49,7.46E-11
microZoop,2.4,0.001456561,0.00120487,1.001456561,0.00120487,5081.360672,1129.011818,5074.712771,1130.412196
mesoZoop,2.4,9.13E-05,7.04E-05,1.000091285,7.04E-05,2698.416222,971.1449176,2698.185147,971.0904056
macroZoop,2.4,0.000171766,0.000178132,1.000171766,0.000178132,1199.58284,530.1877799,1199.405317,530.1613163
gelatinousZoop,2.4,-0.524229649,0.278989797,0.475770351,0.278989797,0.008277584,0.009338445,0.018369378,0.013869829
